1000000019100003241000032401AUTSD400000038983770000002166556000099756129299V2021081420251022202401062025080800310051019400699999900002166553VEH0000002257383000000000041956675Achat moto                              0000000000000000        
1000000020100002321000023204IMMAC100000454877080000024616930000487465108441F2020020320370104202405102024121501250206000000000000000000000000IMM0000044743885000000000007800462Achat terrain                           0000000000000000        
1000000021100003911000039109CONAC100000024788440000002259814000070428089763F2019050820220919202410082024102900090041000000000000000000000000NON0000000000000000000000020574548Amenagement logement                    0000000000000000        
1000000022100002841000028402REVSD400000038349590000001633621000110521132565V2020062720240207202401092024072200230044036601299999900001633619NON0000000000000000000000050259143Carte de credit business                0000000000000000        
1000000023100004411000044109IMMAC100000792521750000070001272000643652085318V2024120720490130202404252024060402770294000000000000000000000000IMM0000136765236000000000013391945Acquisition appartement                 0000000000000000        
1000000024100004921000049207CONRS100000021987780000001478451000038966083847V2018110320241002202405082025122600720072001300000000000000000000NON0000000000000000000000014869089Financement etudes enfants              2022050200000000        
1000000025100003871000038707CONAC100000012169630000000883677000036661085363F2020030320230417202405072024122400050038000000000000000000000000NON0000000000000100004860018247262Amenagement logement                    0000000000000000        
1000000026100000641000006403CONAC100000002451680000000135889000006659108840V2024091720280529202408292024082500430045000000000000000000000000NON0000000000000000000000008667551Achat materiel informatique             0000000000000000        
1000000027100000791000007902PROAC100000202605080000006794532000382838077663F2019040820240809202411162025042200550065000000000000000000000000NON0000000000000100003640045933047Investissement extension                0000000000000000        
1000000028100003891000038905CONAC100000027125850000001069953000052349090684F2022110720280409202408032024022800140066000000000000000000000000NON0000000000000000000000018983241Voyage                                  0000000000000000        
1000000029100004641000046405IMMAC100000558702680000052620554000469731081573V2023072120430805202404232025082801120244000000000000000000000000IMM0000091165256100004000046611560Acquisition logement principal          0000000000000000        
1000000030100003111000031107IMMRS100000593499880000057600892000474119082006F2024061520471013202402182024043001230284002100000000000000000000IMM0000085742421000000000039542320Renovation logement                     2022032300000000        
1000000031100001781000017808PROAC100000287558160000012387646000625934115827F2018041620230420202404202025080300120061000000000000000000000000IMM0000014004497000000000019532164Acquisition local commercial            0000000000000000        
1000000032100003741000037408PROAC100000256477170000008168651000745958091165F2021082220241204202408222025121600170040000000000000000000000000IMM0000005794685000000000036779778Tresorerie entreprise                   0000000000000000        
1000000033100003801000038007AUTAC100000029909820000002292186000052422115066F2020072120270516202406112024110900130083000000000000000000000000VEH0000002881474100002080021752004Achat moto                              0000000000000000        
1000000034100003281000032803AUTAC100000073819890000005640571000160152103454F2019112220240926202406142024011700080059000000000000000000000000VEH0000005047718000000000033834242Achat utilitaire                        0000000000000000        
1000000035100003881000038809IMMAC100000205310600000019229810000208420113868F2020121420440909202403152024121402730289000000000000000000000000IMM0000028518572100001980007986056Achat residence secondaire              0000000000000000        
1000000036100004181000041805IMMSD400000381754810000026349662000303822077650V2021012620420605202401142025052101150260051101799999900026349635IMM0000049184236000000000016336802Renovation logement                     0000000000000000        
1000000037100003321000033204CONAC100000022269950000000920747000057668101944F2020022720240107202407302024070900340047000100000000000000000000NON0000000000000000000000041703410Amenagement logement                    0000000000000000        
1000000038100003831000038305AUTSD400000087362590000006472170000225393133503F2022010220260312202402092025121000090051044901499999900006472163VEH0000006218663000000000045358888Achat voiture occasion                  0000000000000000        
1000000039100000501000005009AUTAC100000116349750000009779462000198443097642F2024031920301014202404242025042100350080000000000000000000000000VEH0000010631542100003170029621281Achat moto                              0000000000000000        
1000000040100000341000003403CONAC100000016579530000001104796000112719120910F2018092520200118202405212025080600090016000000000000000000000000NON0000000000000000000000047128916Achat materiel informatique             0000000000000000        
1000000041100002211000022103DECAC100000015621460000000824395000039356096484F2023091220270822202407272024052700350048000000000000000000000000NON0000000000000000000000038429733Decouvert temporaire                    0000000000000000        
1000000042100004981000049801AUTAC100000026914070000001534922000046752109435V2020030820261202202405072025090700230082000000000000000000000000VEH0000001869335100004760032864062Achat voiture neuve                     0000000000000000        
1000000043100001701000017002CONAC100000018250870000000796760000051661099783V2021110720250420202404032024040800200042002300000000000000000000NON0000000000000000000000046551266Voyage                                  0000000000000000        
1000000044100002561000025602CONAC100000029146590000001623158000061510097081V2020112120251026202401112025091200040060000000000000000000000000NON0000000000000000000000004815873Soins medicaux                          0000000000000000        
1000000045100000491000004903CONSD400000002195490000000169315000004438094907F2024042620290629202407102024031200620063019200699999900000169314NON0000000000000100003260040622401Achat electromenager                    0000000000000000        
1000000046100002751000027504DECAC100000013577000000001002094000039192086500F2019122920230412202409162024060100290040002200000000000000000000NON0000000000000100000200035932199Decouvert temporaire                    0000000000000000        
1000000047100004141000041405REVAC100000048493990000004281196000219653081481F2024111620261106202406212025041000220024000000000000000000000000NON0000000000000000000000025922149Decouvert autorise                      0000000000000000        
1000000048100004841000048402AUTAC100000055173270000001808188000117630106899V2018082920230902202409022025110600460061000000000000000000000000VEH0000002128790000000000034195371Achat utilitaire                        0000000000000000        
1000000049100004671000046709IMMAC100000349686480000028052091000352057083805V2022101320360929202407252025032100970170000000000000000000000000IMM0000035511453100000540021688516Renovation logement                     0000000000000000        
1000000050100003131000031307CONWO400000004311710000000000000000032942109290V2019010120200225202406062025082400120014047401599999900000000000NON0000000000000000000000035281779Soins medicaux                          0000000020220409        
1000000051100002741000027401CONAC100000024555440000002365414000051563128650F2023091420290316202409252024070100660067000000000000000000000000NON0000000000000000000000045146893Mariage                                 0000000000000000        
1000000052100000511000005108REVRS100000031869590000003024186000140020088234F2024111520261205202401082024021600130025002200000000000000000000NON0000000000000100003530008404550Ligne de credit revolving               2023050800000000        
1000000053100003381000033806DECSD400000008796870000000314656000045881101127V2020100520220627202411142025111500090021041301399999900000314655NON0000000000000000000000028813446Facilite de caisse                      0000000000000000        
1000000054100001051000010505IMMAC100000453241620000018589978000397586087317V2018021220380227202411162025121001020244000000000000000000000000IMM0000022929612000000000009795167Achat residence secondaire              0000000000000000        
1000000055100001151000011502IMMAC100000169255210000014753113000175905096279F2022062020370830202405252025070300740185000000000000000000000000IMM0000021063961000000000007897955Acquisition appartement                 0000000000000000        
1000000056100002031000020304REVAC100000048471910000001469227000292333105482V2018060520191127202407172024070700030018000000000000000000000000NON0000000000000000000000005353495Decouvert autorise                      0000000000000000        
1000000057100003161000031606IMMAC100000755946360000035018978000769469087283F2018062920320913202410182024011500400173000000000000000000000000IMM0000051585685000000000012467124Renovation logement                     0000000000000000        
1000000058100001031000010301CONAC100000011447060000000997297000025728087632F2018041420220920202408132024031200540054000000000000000000000000NON0000000000000100002710019683902Achat electromenager                    0000000000000000        
1000000059100000741000007409REVAC100000048456950000003033445000245389115208F2021081020230601202407082024020900050022000000000000000000000000NON0000000000000000000000044345012Ligne de credit revolving               0000000000000000        
1000000060100001961000019601IMMAC100000381343050000017788761000303076077287V2023050620440813202410192025102201980259000000000000000000000000IMM0000025366324000000000029884407Construction villa                      0000000000000000        
1000000061100003501000035008IMMAC100000285538230000019474956000367334132163V2019121620340630202407172024092000420177000000000000000000000000IMM0000029104590100004130020250977Acquisition appartement                 0000000000000000        
1000000062100002361000023607AUTAC100000035975580000001481853000075106097941F2022090820270912202408232025040800290061000800000000000000000000VEH0000001891121000000000022441847Achat moto                              0000000000000000        
1000000063100000691000006909CONAC100000029654130000001337733000085489098621F2022073120251212202407102025102100200041000000000000000000000000NON0000000000000100000730031213927Frais divers                            0000000000000000        
1000000064100003341000033408CONAC100000019285470000001859852000048760089116F2022042420260304202409212025031800120047002500000000000000000000NON0000000000000000000000002827679Mariage                                 0000000000000000        
1000000065100001981000019803CONAC100000028895470000002076678000136807125820V2021072020230710202408272024090800240024000000000000000000000000NON0000000000000100004770032431575Frais divers                            0000000000000000        
1000000066100003771000037701AUTAC100000023850430000001831579000049814080846V2019090920240614202404192024111000540058000000000000000000000000VEH0000001525726000000000021711790Achat moto                              0000000000000000        
1000000067100002441000024406AUTAC100000041812070000001544655000083538084881V2024120720300110202407282024061100360062000000000000000000000000VEH0000001662296000000000018823479Achat voiture occasion                  0000000000000000        
1000000068100005001000050002AUTAC100000021606590000001955571000045882099761F2018032320230225202410272025120500530060000000000000000000000000VEH0000001918790000000000037290666Achat moto                              0000000000000000        
1000000069100004581000045801DECLT400000019572450000001491726000062931080525V2019070720220522202411152024110300260035026700899999900001491724NON0000000000000000000000008929389Decouvert temporaire                    0000000000000000        
1000000070100004931000049306CONAC100000027283790000000849891000066835107158F2022090820261116202403272025010800170051000000000000000000000000NON0000000000000100001440034124583Achat materiel informatique             0000000000000000        
1000000071100001641000016403CONAC100000020159220000001539635000042115092734F2018112520231030202406192025071800030060000000000000000000000000NON0000000000000100004750040111196Credit consommation divers              0000000000000000        
1000000072100001551000015507CONAC100000013336510000000683097000027086096816F2022100520271208202407272025122500220063000000000000000000000000NON0000000000000100001780047374294Frais divers                            0000000000000000        
1000000073100000991000009908CONAC100000005556570000000242359000011833134367F2019041020241010202401122024051100140067001500000000000000000000NON0000000000000100000910024168114Achat electromenager                    0000000000000000        
1000000074100002931000029304AUTRS100000017256060000000835965000030788097173V2024071420300911202411162025041600430075000000000000000000000000VEH0000000997361100000630004838352Achat voiture occasion                  2023021300000000        
1000000075100004711000047102CONAC100000011775900000001004303000039203121603F2023120920261123202404082025050200130036000000000000000000000000NON0000000000000000000000032734868Achat electromenager                    0000000000000000        
1000000076100002411000024105AUTAC100000046025740000002967237000112399080171V2024013020280109202410212024071200450048000000000000000000000000VEH0000002557773000000000013296134Achat utilitaire                        0000000000000000        
1000000077100003881000038804CONAC100000019292350000001245016000057559093551V2021111320250126202405032025062700010039000000000000000000000000NON0000000000000000000000044363893Voyage                                  0000000000000000        
1000000078100003871000038703CONAC100000004533520000000256646000029303128150F2023010120240525202401072025112100030017001200000000000000000000NON0000000000000000000000050479039Financement etudes enfants              0000000000000000        
1000000079100002921000029205AUTAC100000095605930000007081432000184191094516F2020021920250821202404262025082400220067000000000000000000000000VEH0000005816332000000000030584064Achat utilitaire                        0000000000000000        
1000000080100004731000047307IMMRS100000284930130000025659154000325612123785F2019072620380318202406112025012502230227001400000000000000000000IMM0000043768215000000000001555481Achat residence secondaire              2022122000000000        
1000000081100000781000007803CONAC100000016148020000001391265000081184107325F2024022920251220202405222024082100070022000000000000000000000000NON0000000000000000000000047623382Amenagement logement                    0000000000000000        
1000000082100002231000022303IMMAC100000169799810000005653226000182662120891V2020082120430324202409222025052101110275001200000000000000000000IMM0000008666826100001580041266306Achat terrain                           0000000000000000        
1000000083100003231000032305AUTAC100000103858290000008336414000190380122109F2022022220280918202410162025042900090080000000000000000000000000VEH0000006742949000000000016319630Achat utilitaire                        0000000000000000        
1000000084100003531000035304PRORS100000339564140000015254433000879394111074F2020030720240215202403062024112500410048002000000000000000000000NON0000000000000000000000015842501Acquisition fonds de commerce           2023050100000000        
1000000085100004171000041704IMMAC100000208288870000015227992000193761084643V2023070420400205202408242025090901870202000000000000000000000000IMM0000021514196000000000050302565Achat terrain                           0000000000000000        
1000000086100003651000036503CONAC100000028552870000002849184000068697098150F2019082220231030202405192024112300320051000000000000000000000000NON0000000000000000000000039662361Mariage                                 0000000000000000        
1000000087100004221000042204REVAC100000010080380000000489053000020021087671F2020101320251216202407112025030900450063000000000000000000000000NON0000000000000000000000001412661Decouvert autorise                      0000000000000000        
1000000088100001051000010503CONAC100000005301320000000393335000028247125426F2022041420240104202410112024060900200021000000000000000000000000NON0000000000000000000000021212978Voyage                                  0000000000000000        
1000000089100002341000023405CONAC100000007391170000000572104000051811076102F2024031320250606202409012025011200030015000000000000000000000000NON0000000000000000000000047493246Frais divers                            0000000000000000        
1000000090100000141000001407IMMAC100000126350730000006942534000115053096060V2023092720450703202401292024051502550265000000000000000000000000IMM0000008685820100000780007648175Construction villa                      0000000000000000        
1000000091100004821000048204CONAC100000019307450000001466398000059012079522F2023112020261204202408012025101900260037000000000000000000000000NON0000000000000000000000036962816Financement etudes enfants              0000000000000000        
1000000092100004171000041704IMMAC100000385205950000032068943000407410116909V2020071220420118202409022024021300220262003000100000000000000000IMM0000044101233100000790009624900Achat terrain                           0000000000000000        
1000000093100001661000016607AUTAC100000063593420000004168172000115364118526F2018100620250502202401212024072300760080000000000000000000000000VEH0000003409576100002520001466353Achat voiture neuve                     0000000000000000        
1000000094100002981000029806IMMAC100000799715700000079560119000828561115799V2024032820470226202407102025060701990279000000000000000000000000IMM0000105647138100003120017450733Construction villa                      0000000000000000        
1000000095100001681000016805CONAC100000027307080000000880887000059831118670F2020012820250131202402272024021200250061000000000000000000000000NON0000000000000000000000048315569Mariage                                 0000000000000000        
1000000096100003891000038905PROAC100000223588560000016709738000508675078533V2020103020250206202404212025060700020052000000000000000000000000DEP0000008561406000000000022316376Investissement extension                0000000000000000        
1000000097100004851000048507AUTAC100000042725570000001518580000078941106211V2020101420261112202402092025092300140074000000000000000000000000VEH0000001886389000000000040152458Achat voiture neuve                     0000000000000000        
1000000098100004851000048505REVAC100000018378750000001712783000042942098923V2022093020270206202407092024031800180053000000000000000000000000NON0000000000000000000000002411919Ligne de credit revolving               0000000000000000        
1000000099100004611000046102CONAC100000010584310000000969281000020494116386F2018050520240403202408312024062700020072003000100000000000000000NON0000000000000100003720016577358Frais divers                            0000000000000000        
1000000100100001401000014005CONAC100000008429650000000715818000027233100840V2023073120260715202408092025042100270036000000000000000000000000NON0000000000000100000070037146172Financement etudes enfants              0000000000000000        
1000000101100004921000049205AUTAC100000019095800000001012326000051953137607V2023010920261219202401012025102700030048000000000000000000000000VEH0000001252004000000000028686095Achat moto                              0000000000000000        
1000000102100004061000040604AUTAC100000115335980000008568217000234909128346V2022030120271130202410092025070700190070000000000000000000000000VEH0000008228535000000000027282413Achat moto                              0000000000000000        
1000000103100001911000019108DECAC100000016763430000000632651000053156118921F2022110420251218202402142025090800170038000000000000000000000000NON0000000000000000000000022476091Facilite de caisse                      0000000000000000        
1000000104100002311000023109PROAC100000117341730000006815738000240486110113F2024060720291009202403122024072900510065000000000000000000000000IMM0000009020243000000000033670421Acquisition local commercial            0000000000000000        
1000000105100002671000026702IMMAC100000301059140000014517135000344983119460F2021082620380628202407102025071501020205000000000000000000000000IMM0000023495936000000000015705048Achat terrain                           0000000000000000        
1000000106100003841000038407AUTSD400000091110520000008118030000160886120106V2018010320241127202409152024042000640084041101399999900008118021VEH0000007080365100004870020353580Achat moto                              0000000000000000        
1000000107100001561000015604IMMAC100000101770110000009955475000102878082869F2018102020320708202402042024091601160167000000000000000000000000IMM0000019520796000000000023793722Renovation logement                     0000000000000000        
1000000108100000061000000605CONAC100000026733420000000952541000068791116289V2023070620270715202401172025052600210049000000000000000000000000NON0000000000000000000000017834665Achat materiel informatique             0000000000000000        
1000000109100004411000044107AUTAC100000119057610000004566513000229352136692F2018042220241017202407132024020900630079000000000000000000000000VEH0000005386315100001300035196520Achat voiture neuve                     0000000000000000        
1000000110100001261000012602IMMAC100000709856280000069279168000620879095137F2020060620450126202411102025022400490300000000000000000000000000IMM0000083705526100004420044918764Acquisition appartement                 0000000000000000        
1000000111100004791000047909IMMAC100000601003830000026389154000786222109818V2019042720300228202412232025061301260132000000000000000000000000IMM0000035338638000000000011141750Achat terrain                           0000000000000000        
1000000112100003081000030806IMMAC100000727125660000047963156000547466075370F2022032420451019202401232024110500940287000000000000000000000000IMM0000066128631000000000038986611Renovation logement                     0000000000000000        
1000000113100001181000011808PROLT300000088140810000007799551000156084083579F2018040720240306202408122025052300470072015000550000000003899775NON0000000000000000000000046650686Achat materiel industriel               0000000000000000        
1000000114100001891000018909CONAC100000019710660000001878707000036210080670F2022010420270806202408312025021400650068000000000000000000000000NON0000000000000000000000009226889Credit consommation divers              0000000000000000        
1000000115100000831000008302IMMAC100000581057410000035435325000557812106062V2022082020460416202402292025072700210288000000000000000000000000IMM0000049106224100000690048835548Renovation logement                     0000000000000000        
1000000116100000061000000606CONAC100000013152130000000776105000023837075575F2021080120270303202405042025050600280068000000000000000000000000NON0000000000000100002440031601989Mariage                                 0000000000000000        
1000000117100000511000005103CONAC100000004974530000000446574000013157083252V2018100620220518202409012025060900050044001800000000000000000000NON0000000000000000000000016757395Amenagement logement                    0000000000000000        
1000000118100004301000043006REVAC100000041227960000003998962000129139095831V2022031120250325202407192025040500150037000000000000000000000000NON0000000000000000000000009602651Carte de credit business                0000000000000000        
1000000119100004871000048709PROAC100000181960930000010566740000376093093695V2024092220290926202401162025030300050061000000000000000000000000NON0000000000000100004570050252634Achat materiel industriel               0000000000000000        
1000000120100000211000002106CONAC100000016322810000001285506000059071109793F2023040920251124202409182025051400250032000000000000000000000000NON0000000000000000000000045718199Frais divers                            0000000000000000        
1000000121100004731000047303IMMAC100000795030330000050731020000926484116038F2021011620360227202405272025083101320184001600000000000000000000IMM0000070124158000000000021351044Acquisition logement principal          0000000000000000        
1000000122100000981000009806DECAC100000009630600000000775296000022874113854F2024111620290424202403122025120500190054000000000000000000000000NON0000000000000100003520024847237Facilite de caisse                      0000000000000000        
1000000123100001051000010508IMMAC100000471192480000026056154000397163088372F2020012020430320202411272025052301920282000000000000000000000000IMM0000036387602000000000018695789Renovation logement                     0000000000000000        
1000000124100002761000027606CONAC100000017794150000000766607000159680138951V2020110920211104202409102025041000090012000000000000000000000000NON0000000000000000000000018635946Amenagement logement                    0000000000000000        
1000000125100001021000010205CONAC100000021980320000001525389000119300095354V2022012020230912202401282024021200030020000000000000000000000000NON0000000000000100002810035381452Achat electromenager                    0000000000000000        
1000000126100004021000040202REVAC100000010023080000000995392000024057096944F2021031020250518202408082024090300150051000000000000000000000000NON0000000000000100003100037888242Decouvert autorise                      0000000000000000        
1000000127100004761000047609CONAC100000015284100000000712780000029872086169F2024012820290501202411112024011800210064000000000000000000000000NON0000000000000100003800040382831Achat materiel informatique             0000000000000000        
1000000128100000641000006402CONAC100000008947550000000336141000036316134645V2020090520230123202412092024111100140029000000000000000000000000NON0000000000000000000000039990859Amenagement logement                    0000000000000000        
1000000129100002291000022904CONAC100000020560950000001839650000044059132727F2022040720270908202401122025070800350066000000000000000000000000NON0000000000000100003450032557861Frais divers                            0000000000000000        
1000000130100001761000017606CONAC100000027440710000002349394000181936084393F2022032720230720202403272025021700070016000000000000000000000000NON0000000000000100001810026387458Mariage                                 0000000000000000        
1000000131100003671000036705PROAC100000036291330000001885173000087044111615F2023012720270605202401122025020200370053000000000000000000000000DEP0000001620344100002240047566959Investissement extension                0000000000000000        
1000000132100000461000004607CONAC100000012899280000000857838000024595085955F2023102020290322202411022025062700260066001200000000000000000000NON0000000000000000000000025482281Credit consommation divers              0000000000000000        
1000000133100003901000039004CONRS100000027813840000001427631000173379078254F2020111120220405202408192024060100100017000200000000000000000000NON0000000000000100002240018295056Mariage                                 2024041800000000        
1000000134100001601000016003IMMAC100000316147940000025235874000321803105566F2020082520390518202401092024071901550228000000000000000000000000IMM0000044668083100000520018956990Construction villa                      0000000000000000        
1000000135100002741000027402AUTAC100000040621930000002544719000128637087142F2019120520221119202405192025060900020036000000000000000000000000VEH0000002673116000000000026241504Achat voiture occasion                  0000000000000000        
1000000136100000251000002508CONAC100000017401100000001041098000071687093153F2019032720210614202405072024061400210027000000000000000000000000NON0000000000000000000000003170332Amenagement logement                    0000000000000000        
1000000137100000701000007001CONAC100000018568210000001141534000037976122205F2023103020290531202406302025091200520068000000000000000000000000NON0000000000000000000000034527481Achat electromenager                    0000000000000000        
1000000138100002581000025808CONAC100000017414120000000715089000031781082509F2022032020271119202406022025011700040069000000000000000000000000NON0000000000000000000000013886758Credit consommation divers              0000000000000000        
1000000139100001111000011107AUTAC100000038462110000002098685000091887094628V2020071920240926202408122024091500320051001500000000000000000000VEH0000002097886000000000024314635Achat moto                              0000000000000000        
1000000140100000671000006707REVAC100000013496380000001070542000037633078452F2022111120260325202402092025090400190041000500000000000000000000NON0000000000000000000000033678401Decouvert autorise                      0000000000000000        
1000000141100000211000002108CONAC100000008960250000000889090000018486081584F2021010920251114202401312024012600330059001000000000000000000000NON0000000000000100002670024125312Achat materiel informatique             0000000000000000        
1000000142100002071000020706AUTAC100000076734700000007399976000216219108604F2023062020261231202408092025061000030043000000000000000000000000VEH0000008385356000000000048693861Achat voiture neuve                     0000000000000000        
1000000143100004961000049603REVAC100000027406460000002464481000129593124537V2022042220240411202405212025020700080024000000000000000000000000NON0000000000000100001560001239399Ligne de credit revolving               0000000000000000        
1000000144100002151000021504IMMAC100000422453680000012956721000493520088690V2018060320290804202405152025050900170136000000000000000000000000IMM0000017819061000000000011805284Renovation logement                     0000000000000000        
1000000145100000591000005902AUTAC100000077430760000003132727000198323137118F2024022320280601202406182025100800430052000000000000000000000000VEH0000003017651100003500046718428Achat utilitaire                        0000000000000000        
1000000146100004131000041304CONAC100000023342080000001843094000077840138229V2024082020270904202406022024092000070037000000000000000000000000NON0000000000000000000000036334488Mariage                                 0000000000000000        
1000000147100004511000045104IMMAC100000758931860000056609104000864550123264F2021051020400101202402112024090500420227000000000000000000000000IMM0000096147535000000000043169542Achat terrain                           0000000000000000        
1000000148100004751000047501IMMAC100000121064600000009277784000124369099074V2023070820391012202407212025082500550198000000000000000000000000IMM0000014141700000000000019355051Acquisition logement principal          0000000000000000        
1000000149100004121000041203CONAC100000005476170000000509030000011266080350V2024012320281127202408072025051900580059000000000000000000000000NON0000000000000100004970045779445Achat electromenager                    0000000000000000        
1000000150100000271000002701IMMAC100000572266310000030037239000665921134675F2024053120481221202402142024021100850299001000000000000000000000IMM0000057500400000000000003711176Acquisition appartement                 0000000000000000        
1000000151100000211000002101PROAC100000349075080000032279777000866053113569F2018102120221229202411092024101800090051000600000000000000000000IMM0000031064009000000000011774720Achat materiel industriel               0000000000000000        
1000000152100002641000026402IMMAC100000534538540000028570764000592250120169F2023091620430104202406052024102701680235000000000000000000000000IMM0000050413854000000000016932839Achat terrain                           0000000000000000        
1000000153100003421000034206CONAC100000005332500000000511320000028574131884V2023011320241004202403052024060100030021000000000000000000000000NON0000000000000100001710045435492Mariage                                 0000000000000000        
1000000154100003681000036808IMMAC100000486070360000016710839000432418088635F2022013120411117202403212025020400500241000000000000000000000000IMM0000024666343100004310017508482Construction villa                      0000000000000000        
1000000155100004171000041708IMMLT400000683459340000061987556000653998096249F2024050920430130202412242024070700020228025600899999900061987494IMM0000117487452100001290027197744Renovation logement                     0000000000000000        
1000000156100004491000044906CONRS100000023507730000001356994000048977137209V2020011020251010202408012024020900020070000700000000000000000000NON0000000000000000000000046459622Soins medicaux                          2023112200000000        
1000000157100000021000000202IMMAC100000278381640000021358482000299614117813V2022052020421101202409272025082701570249000000000000000000000000IMM0000041462421100003950047939153Acquisition appartement                 0000000000000000        
1000000158100002331000023309CONWO400000003867030000000000000000031393093491F2018091520191010202408302025030300080013064702199999900000000000NON0000000000000000000000039699678Mariage                                 0000000020231008        
1000000159100004281000042804IMMAC100000387993340000020645026000417186112671V2023121420420207202404272024021100570221002100000000000000000000IMM0000040497424000000000026102359Renovation logement                     0000000000000000        
1000000160100000251000002502PROAC100000299679580000029625113000700831131455F2021060820260314202411032025111000040058002700000000000000000000DEP0000044107894100003390036401525Acquisition local commercial            0000000000000000        
1000000161100004381000043804REVAC100000021798780000002158192000076126102917F2023052020260203202401112024041100090033000000000000000000000000NON0000000000000000000000047370735Ligne de credit revolving               0000000000000000        
1000000162100003371000033705AUTAC100000042499080000003174678000103242124731F2024013120280708202412202025071500410054000000000000000000000000VEH0000002648617000000000008994467Achat voiture neuve                     0000000000000000        
1000000163100004891000048904CONAC100000009506560000000875212000054497104333F2023123020250722202408262025060700040019002500000000000000000000NON0000000000000000000000040391819Financement etudes enfants              0000000000000000        
1000000164100001831000018302CONAC100000012497330000000615217000032287134209F2018122020230227202402022024061500100051000000000000000000000000NON0000000000000000000000034954817Frais divers                            0000000000000000        
1000000165100001001000010008DECAC100000018899320000001374935000115620124189F2022070720231229202404182024062000070018000000000000000000000000NON0000000000000000000000031911035Decouvert temporaire                    0000000000000000        
1000000166100005001000050004PROLT400000394103570000018145028000923225100172F2018062120221028202401192025040800130053034401199999900018145009IMM0000019432223100003410024780228Tresorerie entreprise                   0000000000000000        
1000000167100002131000021301REVRS100000016247410000000665955000042992113652F2024082520280705202403102025042900320047000200000000000000000000NON0000000000000000000000036861165Decouvert autorise                      2022090300000000        
1000000168100003201000032001AUTAC100000086410640000006866051000273178130812F2019071520220927202412222024092100250039000000000000000000000000VEH0000008923397100004360027178011Achat utilitaire                        0000000000000000        
1000000169100000391000003908CONAC100000013960270000001075739000028781121267V2023112120290523202411042025090500130067000000000000000000000000NON0000000000000000000000007377033Soins medicaux                          0000000000000000        
1000000170100001631000016302CONAC100000004058510000000327294000011058129695F2018112320221003202410082025081400450047000000000000000000000000NON0000000000000000000000036789857Voyage                                  0000000000000000        
